l_ipn,r_asn,f,year,month,day,dayofweek,f_scaled
6,4134,9,2006,7,3,0,-0.014729636392879584
6,4230,1,2006,7,3,0,-0.016117355187611336
6,4513,2,2006,7,3,0,-0.015943890338269866
6,4766,1,2006,7,3,0,-0.016117355187611336
6,4808,1,2006,7,3,0,-0.016117355187611336
6,4837,1,2006,7,3,0,-0.016117355187611336
6,7132,2,2006,7,3,0,-0.015943890338269866
6,9271,2,2006,7,3,0,-0.015943890338269866
6,9394,1,2006,7,3,0,-0.016117355187611336
6,9808,1,2006,7,3,0,-0.016117355187611336
6,18229,2,2006,7,3,0,-0.015943890338269866
6,19318,2,2006,7,3,0,-0.015943890338269866
6,23844,1,2006,7,3,0,-0.016117355187611336
6,33314,1,2006,7,3,0,-0.016117355187611336
7,3,2,2006,7,3,0,-0.015943890338269866
7,109,7,2006,7,3,0,-0.015076566091562521
7,1103,3,2006,7,3,0,-0.015770425488928395
7,1239,7,2006,7,3,0,-0.015076566091562521
7,1784,2,2006,7,3,0,-0.015943890338269866
7,2152,33,2006,7,3,0,-0.010566480008684329
7,2637,1,2006,7,3,0,-0.016117355187611336
7,2914,36,2006,7,3,0,-0.010046085460659921
7,3320,2,2006,7,3,0,-0.015943890338269866
7,3356,1,2006,7,3,0,-0.016117355187611336
7,3561,5,2006,7,3,0,-0.015423495790245458
7,3701,3,2006,7,3,0,-0.015770425488928395
7,4264,2,2006,7,3,0,-0.015943890338269866
7,6102,2,2006,7,3,0,-0.015943890338269866
7,6432,8,2006,7,3,0,-0.014903101242221052
7,6461,1,2006,7,3,0,-0.016117355187611336
7,7018,1,2006,7,3,0,-0.016117355187611336
7,7132,2,2006,7,3,0,-0.015943890338269866
7,8070,1,2006,7,3,0,-0.016117355187611336
7,8075,2,2006,7,3,0,-0.015943890338269866
7,8121,3,2006,7,3,0,-0.015770425488928395
7,8560,1,2006,7,3,0,-0.016117355187611336
7,9156,11,2006,7,3,0,-0.014382706694196645
7,10565,11,2006,7,3,0,-0.014382706694196645
7,10910,9,2006,7,3,0,-0.014729636392879584
7,12182,3,2006,7,3,0,-0.015770425488928395
7,12222,4,2006,7,3,0,-0.015596960639586929
7,13649,1,2006,7,3,0,-0.016117355187611336
7,13749,1,2006,7,3,0,-0.016117355187611336
7,14745,1,2006,7,3,0,-0.016117355187611336
7,14992,4,2006,7,3,0,-0.015596960639586929
7,15169,130,2006,7,3,0,0.006259610377438158
7,16966,16,2006,7,3,0,-0.0135153824474893
7,18924,56,2006,7,3,0,-0.0065767884738305435
7,19024,2,2006,7,3,0,-0.015943890338269866
7,19355,2,2006,7,3,0,-0.015943890338269866
7,21844,46,2006,7,3,0,-0.008311436967245232
7,23352,4,2006,7,3,0,-0.015596960639586929
7,25751,7,2006,7,3,0,-0.015076566091562521
7,30081,29,2006,7,3,0,-0.011260339406050205
7,30380,10,2006,7,3,0,-0.014556171543538115
7,33694,2,2006,7,3,0,-0.015943890338269866
8,25,3,2006,7,3,0,-0.015770425488928395
8,109,7,2006,7,3,0,-0.015076566091562521
8,786,1,2006,7,3,0,-0.016117355187611336
8,2386,36,2006,7,3,0,-0.010046085460659921
8,2553,41,2006,7,3,0,-0.009178761213952577
8,2843,4,2006,7,3,0,-0.015596960639586929
8,3561,10,2006,7,3,0,-0.014556171543538115
8,3701,4,2006,7,3,0,-0.015596960639586929
8,3999,1,2006,7,3,0,-0.016117355187611336
8,4267,2,2006,7,3,0,-0.015943890338269866
8,4323,17,2006,7,3,0,-0.013341917598147832
8,6307,10,2006,7,3,0,-0.014556171543538115
8,6334,20,2006,7,3,0,-0.012821523050123426
8,7132,22,2006,7,3,0,-0.012474593351440487
8,7258,3,2006,7,3,0,-0.015770425488928395
8,8070,2,2006,7,3,0,-0.015943890338269866
8,10763,2,2006,7,3,0,-0.015943890338269866
8,11734,1,2006,7,3,0,-0.016117355187611336
8,11771,10,2006,7,3,0,-0.014556171543538115
8,12222,4,2006,7,3,0,-0.015596960639586929
8,13749,279,2006,7,3,0,0.03210587292931703
8,15169,253,2006,7,3,0,0.027595786846438836
8,17820,2,2006,7,3,0,-0.015943890338269866
8,18229,169,2006,7,3,0,0.013024739501755447
8,22822,14,2006,7,3,0,-0.01386231214617224
8,23123,3,2006,7,3,0,-0.015770425488928395
8,30217,26,2006,7,3,0,-0.01178073395407461
8,30315,2,2006,7,3,0,-0.015943890338269866
8,30387,3,2006,7,3,0,-0.015770425488928395
9,102,8,2006,7,3,0,-0.014903101242221052
9,209,7,2006,7,3,0,-0.015076566091562521
9,797,143,2006,7,3,0,0.008514653418877255
9,1239,3,2006,7,3,0,-0.015770425488928395
9,2013,19,2006,7,3,0,-0.012994987899464894
9,2152,14,2006,7,3,0,-0.01386231214617224
9,3356,2,2006,7,3,0,-0.015943890338269866
9,3561,7,2006,7,3,0,-0.015076566091562521
9,3707,81,2006,7,3,0,-0.00224016724029382
9,4355,4,2006,7,3,0,-0.015596960639586929
9,6307,11,2006,7,3,0,-0.014382706694196645
9,6334,3,2006,7,3,0,-0.015770425488928395
9,6432,3,2006,7,3,0,-0.015770425488928395
9,6453,10,2006,7,3,0,-0.014556171543538115
9,6939,3,2006,7,3,0,-0.015770425488928395
9,7018,6,2006,7,3,0,-0.01525003094090399
9,7224,4,2006,7,3,0,-0.015596960639586929
9,7743,23,2006,7,3,0,-0.012301128502099018
9,7912,3,2006,7,3,0,-0.015770425488928395
9,8002,1,2006,7,3,0,-0.016117355187611336
9,8070,3,2006,7,3,0,-0.015770425488928395
9,10565,1,2006,7,3,0,-0.016117355187611336
9,10763,6,2006,7,3,0,-0.01525003094090399
9,10794,8,2006,7,3,0,-0.014903101242221052
9,11266,44,2006,7,3,0,-0.008658366665928171
9,12168,4,2006,7,3,0,-0.015596960639586929
9,12179,6,2006,7,3,0,-0.01525003094090399
9,12182,9,2006,7,3,0,-0.014729636392879584
9,12217,12,2006,7,3,0,-0.014209241844855176
9,14297,10,2006,7,3,0,-0.014556171543538115
9,14443,12,2006,7,3,0,-0.014209241844855176
9,14744,2,2006,7,3,0,-0.015943890338269866
9,15104,60,2006,7,3,0,-0.005882929076464667
9,15169,255,2006,7,3,0,0.027942716545121773
9,17392,5,2006,7,3,0,-0.015423495790245458
9,19296,5,2006,7,3,0,-0.015423495790245458
9,19355,3,2006,7,3,0,-0.015770425488928395
9,19536,26,2006,7,3,0,-0.01178073395407461
9,20461,6,2006,7,3,0,-0.01525003094090399
9,30678,7,2006,7,3,0,-0.015076566091562521
0,701,4,2006,7,4,1,-0.015596960639586929
0,2152,1,2006,7,4,1,-0.016117355187611336
0,3064,1,2006,7,4,1,-0.016117355187611336
0,3269,7,2006,7,4,1,-0.015076566091562521
0,3462,1,2006,7,4,1,-0.016117355187611336
0,3561,34,2006,7,4,1,-0.01039301515934286
0,4538,1,2006,7,4,1,-0.016117355187611336
0,4766,2714,2006,7,4,1,0.45449278107579394
0,4808,1,2006,7,4,1,-0.016117355187611336
0,4812,1,2006,7,4,1,-0.016117355187611336
0,4837,1,2006,7,4,1,-0.016117355187611336
0,5760,1,2006,7,4,1,-0.016117355187611336
0,6724,1,2006,7,4,1,-0.016117355187611336
0,7018,1,2006,7,4,1,-0.016117355187611336
0,7029,2,2006,7,4,1,-0.015943890338269866
0,7132,1,2006,7,4,1,-0.016117355187611336
0,8167,1,2006,7,4,1,-0.016117355187611336
0,9121,1,2006,7,4,1,-0.016117355187611336
0,9800,65,2006,7,4,1,-0.005015604829757323
0,10796,1,2006,7,4,1,-0.016117355187611336
0,11172,1,2006,7,4,1,-0.016117355187611336
0,11398,1,2006,7,4,1,-0.016117355187611336
0,13462,32,2006,7,4,1,-0.010739944858025798
0,13609,1,2006,7,4,1,-0.016117355187611336
0,14780,1,2006,7,4,1,-0.016117355187611336
0,18229,79,2006,7,4,1,-0.002587096938976758
0,19191,1,2006,7,4,1,-0.016117355187611336
0,19262,2,2006,7,4,1,-0.015943890338269866
0,20172,1,2006,7,4,1,-0.016117355187611336
0,22291,2,2006,7,4,1,-0.015943890338269866
0,22773,1,2006,7,4,1,-0.016117355187611336
0,22909,1,2006,7,4,1,-0.016117355187611336
0,23520,1,2006,7,4,1,-0.016117355187611336
0,26085,3,2006,7,4,1,-0.015770425488928395
0,27262,1,2006,7,4,1,-0.016117355187611336
0,31976,1,2006,7,4,1,-0.016117355187611336
0,33774,1,2006,7,4,1,-0.016117355187611336
0,35908,1,2006,7,4,1,-0.016117355187611336
1,852,2,2006,7,4,1,-0.015943890338269866
1,1103,2,2006,7,4,1,-0.015943890338269866
1,2418,2,2006,7,4,1,-0.015943890338269866
1,2516,3,2006,7,4,1,-0.015770425488928395
1,2828,2,2006,7,4,1,-0.015943890338269866
1,3242,1,2006,7,4,1,-0.016117355187611336
1,3265,1493,2006,7,4,1,0.2426922000298603
1,3269,20,2006,7,4,1,-0.012821523050123426
1,3354,2,2006,7,4,1,-0.015943890338269866
1,3356,1,2006,7,4,1,-0.016117355187611336
1,3462,1,2006,7,4,1,-0.016117355187611336
1,3561,6,2006,7,4,1,-0.01525003094090399
1,3741,2,2006,7,4,1,-0.015943890338269866
1,4134,8,2006,7,4,1,-0.014903101242221052
1,4266,2,2006,7,4,1,-0.015943890338269866
1,4323,1,2006,7,4,1,-0.016117355187611336
1,4589,2,2006,7,4,1,-0.015943890338269866
1,4766,15,2006,7,4,1,-0.01368884729683077
1,4812,4,2006,7,4,1,-0.015596960639586929
1,4837,3,2006,7,4,1,-0.015770425488928395
1,5379,3,2006,7,4,1,-0.015770425488928395
1,6713,5,2006,7,4,1,-0.015423495790245458
1,8075,2,2006,7,4,1,-0.015943890338269866
1,8708,1,2006,7,4,1,-0.016117355187611336
1,9269,1,2006,7,4,1,-0.016117355187611336
1,9271,2,2006,7,4,1,-0.015943890338269866
1,9800,1,2006,7,4,1,-0.016117355187611336
1,9808,1,2006,7,4,1,-0.016117355187611336
1,9812,1,2006,7,4,1,-0.016117355187611336
1,9929,1,2006,7,4,1,-0.016117355187611336
1,11232,1,2006,7,4,1,-0.016117355187611336
1,11351,3,2006,7,4,1,-0.015770425488928395
1,12302,201,2006,7,4,1,0.018575614680682452
1,14777,12,2006,7,4,1,-0.014209241844855176
1,14778,6,2006,7,4,1,-0.01525003094090399
1,15169,12,2006,7,4,1,-0.014209241844855176
1,17429,1,2006,7,4,1,-0.016117355187611336
1,18229,66,2006,7,4,1,-0.004842139980415854
1,19191,18,2006,7,4,1,-0.013168452748806363
1,20115,2,2006,7,4,1,-0.015943890338269866
1,22773,1,2006,7,4,1,-0.016117355187611336
1,31094,1,2006,7,4,1,-0.016117355187611336
1,33651,2,2006,7,4,1,-0.015943890338269866
2,81,29,2006,7,4,1,-0.011260339406050205
2,1312,85,2006,7,4,1,-0.0015463078429279445
2,2914,1,2006,7,4,1,-0.016117355187611336
2,3269,4,2006,7,4,1,-0.015596960639586929
2,3462,1,2006,7,4,1,-0.016117355187611336
2,3561,11,2006,7,4,1,-0.014382706694196645
2,4812,1,2006,7,4,1,-0.016117355187611336
2,5617,411,2006,7,4,1,0.05500323304239093
2,7018,935,2006,7,4,1,0.14589881409732064
2,7065,1,2006,7,4,1,-0.016117355187611336
2,7132,3,2006,7,4,1,-0.015770425488928395
2,7377,73,2006,7,4,1,-0.0036278860350255717
2,9800,1,2006,7,4,1,-0.016117355187611336
2,18229,11,2006,7,4,1,-0.014382706694196645
2,19181,1,2006,7,4,1,-0.016117355187611336
2,29863,8,2006,7,4,1,-0.014903101242221052
2,30099,4,2006,7,4,1,-0.015596960639586929
2,33260,4,2006,7,4,1,-0.015596960639586929
3,852,1,2006,7,4,1,-0.016117355187611336
3,2418,1,2006,7,4,1,-0.016117355187611336
3,3269,26,2006,7,4,1,-0.01178073395407461
3,3354,2,2006,7,4,1,-0.015943890338269866
3,4134,1,2006,7,4,1,-0.016117355187611336
3,4589,2,2006,7,4,1,-0.015943890338269866
3,4812,4,2006,7,4,1,-0.015596960639586929
3,9271,1,2006,7,4,1,-0.016117355187611336
3,9800,2,2006,7,4,1,-0.015943890338269866
3,9812,1,2006,7,4,1,-0.016117355187611336
3,18229,4,2006,7,4,1,-0.015596960639586929
3,27699,2,2006,7,4,1,-0.015943890338269866
4,3269,4,2006,7,4,1,-0.015596960639586929
4,4323,1,2006,7,4,1,-0.016117355187611336
4,4812,1,2006,7,4,1,-0.016117355187611336
4,7132,15,2006,7,4,1,-0.01368884729683077
4,9800,1,2006,7,4,1,-0.016117355187611336
4,14778,7,2006,7,4,1,-0.015076566091562521
4,18229,14,2006,7,4,1,-0.01386231214617224
4,20001,14,2006,7,4,1,-0.01386231214617224
4,29895,28,2006,7,4,1,-0.011433804255391674
4,31976,83,2006,7,4,1,-0.0018932375416108823
4,33651,19,2006,7,4,1,-0.012994987899464894
5,852,2,2006,7,4,1,-0.015943890338269866
5,2152,2,2006,7,4,1,-0.015943890338269866
5,2418,2,2006,7,4,1,-0.015943890338269866
5,3269,22,2006,7,4,1,-0.012474593351440487
5,3354,2,2006,7,4,1,-0.015943890338269866
5,3356,1,2006,7,4,1,-0.016117355187611336
5,3561,2,2006,7,4,1,-0.015943890338269866
5,4134,4,2006,7,4,1,-0.015596960639586929
5,4589,4,2006,7,4,1,-0.015596960639586929
5,4812,1,2006,7,4,1,-0.016117355187611336
5,8070,4,2006,7,4,1,-0.015596960639586929
5,8075,5,2006,7,4,1,-0.015423495790245458
5,9271,2,2006,7,4,1,-0.015943890338269866
5,9800,2,2006,7,4,1,-0.015943890338269866
5,9812,1,2006,7,4,1,-0.016117355187611336
5,13867,2,2006,7,4,1,-0.015943890338269866
5,18229,2,2006,7,4,1,-0.015943890338269866
5,19191,2,2006,7,4,1,-0.015943890338269866
5,27699,2,2006,7,4,1,-0.015943890338269866
6,4,1,2006,7,4,1,-0.016117355187611336
6,852,2,2006,7,4,1,-0.015943890338269866
6,2418,1,2006,7,4,1,-0.016117355187611336
6,3269,38,2006,7,4,1,-0.009699155761976984
6,3354,2,2006,7,4,1,-0.015943890338269866
6,4134,2,2006,7,4,1,-0.015943890338269866
6,4589,2,2006,7,4,1,-0.015943890338269866
6,4812,1,2006,7,4,1,-0.016117355187611336
6,9271,4,2006,7,4,1,-0.015596960639586929
6,9800,2,2006,7,4,1,-0.015943890338269866
6,9808,1,2006,7,4,1,-0.016117355187611336
6,9812,1,2006,7,4,1,-0.016117355187611336
6,9929,1,2006,7,4,1,-0.016117355187611336
6,17429,1,2006,7,4,1,-0.016117355187611336
6,18229,2,2006,7,4,1,-0.015943890338269866
6,19191,4,2006,7,4,1,-0.015596960639586929
6,27699,4,2006,7,4,1,-0.015596960639586929
7,109,8,2006,7,4,1,-0.014903101242221052
7,209,3,2006,7,4,1,-0.015770425488928395
7,852,2,2006,7,4,1,-0.015943890338269866
7,2152,34,2006,7,4,1,-0.01039301515934286
7,3356,1,2006,7,4,1,-0.016117355187611336
7,3561,2,2006,7,4,1,-0.015943890338269866
7,4264,1,2006,7,4,1,-0.016117355187611336
7,6432,9,2006,7,4,1,-0.014729636392879584
7,7018,3,2006,7,4,1,-0.015770425488928395
7,8070,3,2006,7,4,1,-0.015770425488928395
7,9156,1,2006,7,4,1,-0.016117355187611336
7,9271,4,2006,7,4,1,-0.015596960639586929
7,10565,1,2006,7,4,1,-0.016117355187611336
7,12168,2,2006,7,4,1,-0.015943890338269866
7,15169,52,2006,7,4,1,-0.0072706478711964196
7,17225,4,2006,7,4,1,-0.015596960639586929
7,18924,48,2006,7,4,1,-0.007964507268562295
7,19306,7,2006,7,4,1,-0.015076566091562521
7,21568,7,2006,7,4,1,-0.015076566091562521
7,21844,3,2006,7,4,1,-0.015770425488928395
7,22758,2,2006,7,4,1,-0.015943890338269866
7,25751,1,2006,7,4,1,-0.016117355187611336
7,27699,1,2006,7,4,1,-0.016117355187611336
7,29668,1,2006,7,4,1,-0.016117355187611336
8,3,4,2006,7,4,1,-0.015596960639586929
8,38,8,2006,7,4,1,-0.014903101242221052
8,109,8,2006,7,4,1,-0.014903101242221052
8,209,1,2006,7,4,1,-0.016117355187611336
8,271,8,2006,7,4,1,-0.014903101242221052
8,559,11,2006,7,4,1,-0.014382706694196645
8,701,3,2006,7,4,1,-0.015770425488928395
8,786,3,2006,7,4,1,-0.015770425488928395
8,852,1,2006,7,4,1,-0.016117355187611336
8,1668,11,2006,7,4,1,-0.014382706694196645
8,2152,10,2006,7,4,1,-0.014556171543538115
8,3268,12,2006,7,4,1,-0.014209241844855176
8,3462,5,2006,7,4,1,-0.015423495790245458
8,3561,2,2006,7,4,1,-0.015943890338269866
8,3701,4,2006,7,4,1,-0.015596960639586929
8,4265,3,2006,7,4,1,-0.015770425488928395
8,4266,1,2006,7,4,1,-0.016117355187611336
8,4378,38,2006,7,4,1,-0.009699155761976984
8,5662,41,2006,7,4,1,-0.009178761213952577
8,5719,9,2006,7,4,1,-0.014729636392879584
8,6140,1,2006,7,4,1,-0.016117355187611336
8,6453,1,2006,7,4,1,-0.016117355187611336
8,7377,7,2006,7,4,1,-0.015076566091562521
8,8001,1,2006,7,4,1,-0.016117355187611336
8,8070,4,2006,7,4,1,-0.015596960639586929
8,8075,3,2006,7,4,1,-0.015770425488928395
8,9271,1,2006,7,4,1,-0.016117355187611336
8,10913,1,2006,7,4,1,-0.016117355187611336
8,11078,2,2006,7,4,1,-0.015943890338269866
8,11486,10,2006,7,4,1,-0.014556171543538115
8,12552,1,2006,7,4,1,-0.016117355187611336
8,13890,1,2006,7,4,1,-0.016117355187611336
8,14492,8,2006,7,4,1,-0.014903101242221052
8,15169,296,2006,7,4,1,0.035054775368122
8,17374,2,2006,7,4,1,-0.015943890338269866
8,18229,684,2006,7,4,1,0.10235913691261195
8,22205,1,2006,7,4,1,-0.016117355187611336
8,22822,2,2006,7,4,1,-0.015943890338269866
8,22982,1,2006,7,4,1,-0.016117355187611336
8,27357,2,2006,7,4,1,-0.015943890338269866
8,30315,10,2006,7,4,1,-0.014556171543538115
8,33070,6,2006,7,4,1,-0.01525003094090399
8,33554,1,2006,7,4,1,-0.016117355187611336
8,36017,7,2006,7,4,1,-0.015076566091562521
9,7132,2,2006,7,4,1,-0.015943890338269866
9,8070,3,2006,7,4,1,-0.015770425488928395
9,11922,1,2006,7,4,1,-0.016117355187611336
0,553,4,2006,7,5,2,-0.015596960639586929
0,701,12,2006,7,5,2,-0.014209241844855176
0,1967,1,2006,7,5,2,-0.016117355187611336
0,2514,1,2006,7,5,2,-0.016117355187611336
0,3269,2,2006,7,5,2,-0.015943890338269866
0,3320,1,2006,7,5,2,-0.016117355187611336
0,3356,1,2006,7,5,2,-0.016117355187611336
0,3561,68,2006,7,5,2,-0.004495210281732916
0,3786,1,2006,7,5,2,-0.016117355187611336
0,4134,1,2006,7,5,2,-0.016117355187611336
0,4230,2,2006,7,5,2,-0.015943890338269866
0,4323,2,2006,7,5,2,-0.015943890338269866
0,4538,4,2006,7,5,2,-0.015596960639586929
0,4544,1,2006,7,5,2,-0.016117355187611336
0,4788,1,2006,7,5,2,-0.016117355187611336
0,4837,4,2006,7,5,2,-0.015596960639586929
0,5617,1,2006,7,5,2,-0.016117355187611336
0,5778,1,2006,7,5,2,-0.016117355187611336
0,6432,2,2006,7,5,2,-0.015943890338269866
0,6461,1,2006,7,5,2,-0.016117355187611336
0,6471,1,2006,7,5,2,-0.016117355187611336
0,6478,2,2006,7,5,2,-0.015943890338269866
0,6724,1,2006,7,5,2,-0.016117355187611336
0,6939,2,2006,7,5,2,-0.015943890338269866
0,8708,1,2006,7,5,2,-0.016117355187611336
0,9121,1,2006,7,5,2,-0.016117355187611336
0,11305,1,2006,7,5,2,-0.016117355187611336
0,11351,1,2006,7,5,2,-0.016117355187611336
0,11427,1,2006,7,5,2,-0.016117355187611336
0,13462,18,2006,7,5,2,-0.013168452748806363
0,13749,2,2006,7,5,2,-0.015943890338269866
0,13867,2,2006,7,5,2,-0.015943890338269866
0,14492,1,2006,7,5,2,-0.016117355187611336
0,15802,1,2006,7,5,2,-0.016117355187611336
0,16814,1,2006,7,5,2,-0.016117355187611336
0,19296,1,2006,7,5,2,-0.016117355187611336
0,20401,1,2006,7,5,2,-0.016117355187611336
0,21864,1,2006,7,5,2,-0.016117355187611336
0,26085,1,2006,7,5,2,-0.016117355187611336
0,27715,1,2006,7,5,2,-0.016117355187611336
0,29571,4,2006,7,5,2,-0.015596960639586929
0,33287,2,2006,7,5,2,-0.015943890338269866
1,55,2,2006,7,5,2,-0.015943890338269866
1,286,3,2006,7,5,2,-0.015770425488928395
1,553,1,2006,7,5,2,-0.016117355187611336
1,680,1,2006,7,5,2,-0.016117355187611336
1,2852,2,2006,7,5,2,-0.015943890338269866
1,3265,1469,2006,7,5,2,0.23852904364566507
1,3561,13,2006,7,5,2,-0.014035776995513708
1,4134,2,2006,7,5,2,-0.015943890338269866
1,4266,4,2006,7,5,2,-0.015596960639586929
1,4323,1,2006,7,5,2,-0.016117355187611336
1,4538,1,2006,7,5,2,-0.016117355187611336
1,4766,4405,2006,7,5,2,0.7478218413122178
1,4808,2,2006,7,5,2,-0.015943890338269866
1,4837,13,2006,7,5,2,-0.014035776995513708
1,6327,1,2006,7,5,2,-0.016117355187611336
1,6478,1,2006,7,5,2,-0.016117355187611336
1,7543,4,2006,7,5,2,-0.015596960639586929
1,8342,5,2006,7,5,2,-0.015423495790245458
1,9304,1,2006,7,5,2,-0.016117355187611336
1,9768,1,2006,7,5,2,-0.016117355187611336
1,9800,570,2006,7,5,2,0.08258414408768448
1,9808,1,2006,7,5,2,-0.016117355187611336
1,10197,2,2006,7,5,2,-0.015943890338269866
1,10292,2,2006,7,5,2,-0.015943890338269866
1,12302,196,2006,7,5,2,0.017708290433975107
1,12742,2,2006,7,5,2,-0.015943890338269866
1,13749,12,2006,7,5,2,-0.014209241844855176
1,13767,9,2006,7,5,2,-0.014729636392879584
1,13768,3,2006,7,5,2,-0.015770425488928395
1,14778,6,2006,7,5,2,-0.01525003094090399
1,14780,1,2006,7,5,2,-0.016117355187611336
1,15169,7,2006,7,5,2,-0.015076566091562521
1,17897,1,2006,7,5,2,-0.016117355187611336
1,24086,2,2006,7,5,2,-0.015943890338269866
1,27645,1,2006,7,5,2,-0.016117355187611336
1,27715,10,2006,7,5,2,-0.014556171543538115
1,32795,1,2006,7,5,2,-0.016117355187611336
1,33287,1,2006,7,5,2,-0.016117355187611336
1,39386,1,2006,7,5,2,-0.016117355187611336
2,16,1,2006,7,5,2,-0.016117355187611336
2,47,1,2006,7,5,2,-0.016117355187611336
2,81,1,2006,7,5,2,-0.016117355187611336
2,209,38,2006,7,5,2,-0.009699155761976984
2,1312,84,2006,7,5,2,-0.0017197726922694133
2,3561,6,2006,7,5,2,-0.01525003094090399
2,4323,4,2006,7,5,2,-0.015596960639586929
2,4766,2725,2006,7,5,2,0.4564008944185501
2,4837,1,2006,7,5,2,-0.016117355187611336
2,5617,12,2006,7,5,2,-0.014209241844855176
2,7018,921,2006,7,5,2,0.14347030620654008
2,7065,2,2006,7,5,2,-0.015943890338269866
2,7132,3,2006,7,5,2,-0.015770425488928395
2,7377,78,2006,7,5,2,-0.002760561788318227
2,9506,18,2006,7,5,2,-0.013168452748806363
2,9800,734,2006,7,5,2,0.1110323793796854
2,12513,2,2006,7,5,2,-0.015943890338269866
2,13749,29,2006,7,5,2,-0.011260339406050205
2,19918,48,2006,7,5,2,-0.007964507268562295
2,21840,1,2006,7,5,2,-0.016117355187611336
2,29863,12,2006,7,5,2,-0.014209241844855176
2,30099,4,2006,7,5,2,-0.015596960639586929
3,286,1,2006,7,5,2,-0.016117355187611336
3,553,2,2006,7,5,2,-0.015943890338269866
3,4134,1,2006,7,5,2,-0.016117355187611336
3,4538,60,2006,7,5,2,-0.005882929076464667
3,4766,2,2006,7,5,2,-0.015943890338269866
3,4837,16,2006,7,5,2,-0.0135153824474893
3,9812,1,2006,7,5,2,-0.016117355187611336
3,10292,1,2006,7,5,2,-0.016117355187611336
3,13749,1,2006,7,5,2,-0.016117355187611336
3,27715,2,2006,7,5,2,-0.015943890338269866
4,553,1,2006,7,5,2,-0.016117355187611336
4,4323,1,2006,7,5,2,-0.016117355187611336
4,4760,73,2006,7,5,2,-0.0036278860350255717
4,4766,4408,2006,7,5,2,0.7483422358602423
4,4837,3,2006,7,5,2,-0.015770425488928395
4,7132,2,2006,7,5,2,-0.015943890338269866
4,9800,747,2006,7,5,2,0.1132874224211245
4,13749,2,2006,7,5,2,-0.015943890338269866
4,14778,2,2006,7,5,2,-0.015943890338269866
4,22855,28,2006,7,5,2,-0.011433804255391674
4,27715,10,2006,7,5,2,-0.014556171543538115
4,31976,83,2006,7,5,2,-0.0018932375416108823
4,33651,283,2006,7,5,2,0.0327997323266829
5,4,1,2006,7,5,2,-0.016117355187611336
5,286,6,2006,7,5,2,-0.01525003094090399
5,553,6,2006,7,5,2,-0.01525003094090399
5,2152,2,2006,7,5,2,-0.015943890338269866
5,3356,1,2006,7,5,2,-0.016117355187611336
5,3561,1,2006,7,5,2,-0.016117355187611336
5,4538,77,2006,7,5,2,-0.002934026637659696
5,4766,2,2006,7,5,2,-0.015943890338269866
5,4837,15,2006,7,5,2,-0.01368884729683077
5,8070,3,2006,7,5,2,-0.015770425488928395
5,8075,6,2006,7,5,2,-0.01525003094090399
5,10292,4,2006,7,5,2,-0.015596960639586929
5,13749,2,2006,7,5,2,-0.015943890338269866
5,13867,2,2006,7,5,2,-0.015943890338269866
5,27715,1,2006,7,5,2,-0.016117355187611336
6,286,2,2006,7,5,2,-0.015943890338269866
6,553,2,2006,7,5,2,-0.015943890338269866
6,4134,2,2006,7,5,2,-0.015943890338269866
6,4538,78,2006,7,5,2,-0.002760561788318227
6,4766,2,2006,7,5,2,-0.015943890338269866
6,4808,1,2006,7,5,2,-0.016117355187611336
6,4837,17,2006,7,5,2,-0.013341917598147832
6,9808,1,2006,7,5,2,-0.016117355187611336
6,10292,2,2006,7,5,2,-0.015943890338269866
6,13749,2,2006,7,5,2,-0.015943890338269866
6,18118,2,2006,7,5,2,-0.015943890338269866
6,27715,2,2006,7,5,2,-0.015943890338269866
7,3,1,2006,7,5,2,-0.016117355187611336
7,109,5,2006,7,5,2,-0.015423495790245458
7,286,2,2006,7,5,2,-0.015943890338269866
7,1239,10,2006,7,5,2,-0.014556171543538115
7,2152,5,2006,7,5,2,-0.015423495790245458
7,3356,1,2006,7,5,2,-0.016117355187611336
7,3701,3,2006,7,5,2,-0.015770425488928395
7,6408,39,2006,7,5,2,-0.009525690912635516
7,8070,3,2006,7,5,2,-0.015770425488928395
7,8560,1,2006,7,5,2,-0.016117355187611336
7,9156,2,2006,7,5,2,-0.015943890338269866
7,10292,5,2006,7,5,2,-0.015423495790245458
7,10565,2,2006,7,5,2,-0.015943890338269866
7,12222,1,2006,7,5,2,-0.016117355187611336
7,14992,3,2006,7,5,2,-0.015770425488928395
7,15169,38,2006,7,5,2,-0.009699155761976984
7,18924,48,2006,7,5,2,-0.007964507268562295
7,19306,25,2006,7,5,2,-0.011954198803416081
7,21844,11,2006,7,5,2,-0.014382706694196645
7,26711,3,2006,7,5,2,-0.015770425488928395
8,3,5,2006,7,5,2,-0.015423495790245458
8,14,5,2006,7,5,2,-0.015423495790245458
8,71,1,2006,7,5,2,-0.016117355187611336
8,109,5,2006,7,5,2,-0.015423495790245458
8,137,3,2006,7,5,2,-0.015770425488928395
8,209,6,2006,7,5,2,-0.01525003094090399
8,225,6,2006,7,5,2,-0.01525003094090399
